indroea;lugar;comentario;serv;suprest;suprcnc;hoja_id;alti;altimax;naa;naam;naai;num_cuenca;muni_id;xutm;yutm;xutm30;yutm30;long;lat;longwgs84;latwgs84;observ1;observ2;observ3;observ4;observ5;xetrs89;yetrs89;cod_saih
9258;CAMPO                              ;;1;540;1532;212;675;;29;29;12;9587;22074;778816;4702708;778816;4702708;2320;422533;2316;422529;DATOS DE 2008-09 A 2010-11 PENDIENTES DE REVISION. DATOS MODIFICADOS 2012-13 (ANUARIO 13-14)        ;;;;;778709;4702497;A258
9259;IZALZU                             ;;1;49;60;117;790;;30;29;12;9200;31133;658845;4753276;658845;4753276;-10314;425453;-10319;425449;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;658739;4753066;A259
9260;TAUSTE                             ;;1;2193;2249;321;243;;51;51;13;9254;50252;642743;4641752;642743;4641752;-11644;415451;-11649;415447;LOS DATOS DE 2005-06, 2006-07 Y DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION       ;;;;;642635;4641543;A260
9261;TRASOBARES                         ;;1;123;314;381;637;;31;31;15;9284;50266;613347;4611051;613347;4611051;-13821;413833;-13825;413829;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;613239;4610842;A261
9262;OLIETE                             ;;1;127;133;493;540;;15;15;0;9353;44172;693845;4540643;693845;4540643;-4144;405936;-4149;405932;LOS DATOS DE 2007-08 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;693736;4540434;A262
9263;GELSA                              ;;1;47133;85001;413;150;;17;17;0;9329;50222;711094;4586238;711094;4586238;-2830;412357;-2834;412353;DATOS MODIFICADOS DE 2004-05 A 2018-19 (ANUARIO 19-20)                                              ;;;;;710985;4586028;A263
9264;AOS                                ;;1;739;1561;242;456;2886;31;31;15;9197;31158;632836;4734599;632836;4734599;-12237;424506;-12241;424502;DATOS MODIFICADOS DE 1997-98 A 2018-19 (ANUARIO 19-20)                                              ;;;;;632729;4734389;A264
9265;TIRVIA                             ;;1;410;85001;242;830;2886;32;31;15;9477;25221;354962;4708975;847864;4716160;11404;423108;11360;423104;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;847756;4715949;A265
9266;CALATAYUD                          ;;1;6841;9718;409;520;;27;27;13;9278;50067;614448;4579261;614448;4579261;-13755;412122;-13759;412118;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;614339;4579052;A266
9267;CAPDELLA                           ;;1;74;349;214;1268;;31;29;14;9483;25227;334931;4703907;828219;4709681;5932;422809;5927;422805;LOS DATOS DE 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                                       ;;;;;828111;4709470;A267
9268;ISABA                              ;;1;188;526;117;760;;29;29;15;9183;31128;669423;4747472;669423;4747472;-5534;425137;-5539;425133;DATOS DE 2008-11 PENDIENTES DE REVISION. DATOS MODIFICADOS 2010-11 A 2012-13 (ANUARIO 13-14)        ;;;;;669316;4747262;A268
9269;ARAGÜES DEL PUERTO                 ;;1;75;77;144;785;;29;29;13;9174;22032;687277;4727589;687277;4727589;-4252;424038;-4257;424034;;;;;;687170;4727379;
9270;PAMPLONA                           ;;1;224;283;141;410;;19;17;1;9216;31201;609132;4739410;609132;4739410;-13956;424755;-14001;424751;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;609025;4739201;A270
9271;CANFRANC ANTIGUO                   ;;1;101;8521;145;1040;;30;30;16;9166;22078;702745;4732877;702745;4732877;-3126;424315;-3131;424311;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;702638;4732667;A271
9272;EGEA DE LOS CABALLEROS             ;SIN DATOS                                                             ;0;526;2249;284;319;;0;0;0;9250;50095;653497;4665681;653497;4665681;-10835;420739;-10840;420735;;;;;;653389;4665472;
9273;SABINAR, EL                        ;;1;574;582;283;319;;16;15;0;9253;50095;647797;4658396;647797;4658396;-11249;420347;-11254;420343;LOS DATOS DE 2007-08 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;647689;4658187;A273
9274;SALLENTE P.P.                      ;INT 2000                                                              ;0;29;349;214;1593;;6;6;4;9483;25227;828173;4711788;828173;4711788;5934;422917;5929;422913;;;;;;828065;4711577;
9275;ALASTUEY                           ;;1;6;6;176;697;;20;19;3;9979;22044;684821;4712055;684821;4712055;-4458;423217;-4502;423213;;;;;;684714;4711845;
9276;ALASTUEY                           ;;1;4;10;176;700;;19;19;3;9978;22044;684863;4712048;684863;4712048;-4456;423217;-4501;423213;LOS DATOS DE 2005-06 SON PROVISIONALES PENDIENTES DE REVISION                                       ;;;;;684756;4711838;
9277;AOIZ PIE DE PRESA                  ;;1;488;1561;142;476;;23;22;8;9195;31019;633639;4738261;633639;4738261;-12158;424704;-12203;424700;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;633532;4738051;A277
9278;CHODES                             ;;1;7561;9718;410;390;;22;21;7;9282;50032;628550;4595000;628550;4595000;-12736;412944;-12740;412940;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;628442;4594791;A278
9279;VALDELATEJA                        ;;1;497;9718;410;800;;17;17;2;9018;9905;437311;4736260;437311;4736260;-34559;424632;-34603;424628;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;437204;4736053;A279
9280;LOGROÑO                            ;USADO NIVEL Y CAUDAL AUXILIAR DE CENTRAL AGUAS ABAJO (DATOS 2013-14)  ;1;1037;85001;204;359;;15;15;1;9125;26089;545670;4702427;545670;4702427;-22640;422820;-22645;422815;LOS DATOS DE 2006-07 A 2011-12 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;545563;4702219;A280
9281;HARO                               ;;1;1239;1243;170;458;;17;17;3;9096;26071;510180;4714280;510180;4714280;-25233;423448;-25238;423444;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;510073;4714072;A281
9282;MARTES                             ;;1;1083;8521;175;554;;17;17;1;9176;22076;673812;4717834;673812;4717834;-5254;423533;-5258;423529;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;673705;4717624;A282
9283;VILLARCAYO                         ;;1;262;1101;109;597;;17;17;4;9028;9903;453334;4755250;453334;4755250;-33419;425652;-33424;425648;;;;;;453227;4755043;A283
9284;TUDELA                             ;;1;2534;85001;282;252;;17;17;0;9241;31232;615899;4658382;615899;4658382;-13557;420405;-13602;420401;DATOS MODIFICADOS 2004-05 A 2012-13 (ANUARIO 13-14)                                                 ;;;;;615791;4658173;A284
9285;NOVILLAS                           ;;1;2721;85001;321;239;;17;17;0;9247;50191;633915;4643441;633915;4643441;-12305;415551;-12310;415547;DATOS MODIFICADOS DE 2006-07 A 2012-13 (ANUARIO 13-14)                                              ;;;;;633807;4643232;A285
9286;ALAGON                             ;;1;3017;85001;354;211;;15;15;0;9255;50008;654911;4628468;654911;4628468;-10808;414732;-10813;414728;LOS DATOS DE 2006-07 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;654803;4628259;A286
9287;BIJUESCA                           ;;1;151;446;380;914;;17;16;1;9273;50050;590003;4599602;590003;4599602;-15516;413232;-15520;413228;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;589895;4599393;A287
9288;CARABANTES                         ;;1;35;139;380;967;;17;16;1;9975;42051;583972;4600705;583972;4600705;-15935;413310;-15940;413306;LOS DATOS DE 2008-09 A 2009-10 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;583864;4600496;A288
9290;EJEA DE LOS CABALLEROS             ;;1;1046;2249;284;318;;16;16;0;9252;50095;652962;4664678;652962;4664678;-10859;420707;-10903;420703;;;;;;652854;4664469;A290
9291;LUNA                               ;;1;109;179;284;402;;16;16;1;9977;50151;671481;4661286;671481;4661286;-5537;420503;-5541;420459;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;671373;4661076;A291
9292;CORTES DE NAVARRA                  ;CORRECCIÓN POR POZO SUCIO (DATOS 2013-14)                             ;1;465;483;321;262;;16;16;0;9246;31078;631645;4642831;631645;4642831;-12445;415533;-12449;415529;;;;;;631537;4642622;A292
9293;PUENTE DE LAS PILAS                ;;1;3743;9699;288;336;;16;14;0;9598;22115;269542;4661141;765967;4662388;1252;420404;1248;420400;LOS DATOS DE 2006-07 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;765859;4662178;A293
9294;MAIDEVERA C. E.                    ;;1;28;34;381;810;;16;16;0;9976;50031;602358;4605862;602358;4605862;-14619;413550;-14623;413546;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;602250;4605653;A294
9295;COSUENDA                           ;;1;16;37;410;612;;16;15;0;9973;50088;642430;4581510;642430;4581510;-11749;412218;-11753;412214;LOS DATOS DE 2009-10 SON PROVISIONALES PENDIENTES DE REVISION                                       ;;;;;642321;4581301;A295
9296;AGUARON                            ;VALORES NEGATIVOS POR SOCAVACION DEL LECHO (DATOS 2013-14)            ;1;17;45;410;645;;18;17;0;9974;50004;644710;4578040;644710;4578040;-11614;412025;-11618;412021;LOS DATOS DE 2009-10 SON PROVISIONALES PENDIENTES DE REVISION                                       ;;;;;644601;4577831;A296
9297;BECEITE                            ;;1;45;46;496;585;;13;12;0;9630;44037;263825;4524990;769701;4526139;1156;405028;1151;405024;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;769592;4525929;A297
9298;PEÑA C.E., LA                      ;;1;95;158;209;570;;14;13;0;9321;22173;682122;4697800;682122;4697800;-4712;422437;-4717;422433;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;682015;4697590;A298
9299;PERALTA DE LA SAL                  ;;1;61;181;326;500;;14;13;0;9601;22175;282712;4651150;779807;4653357;2238;415854;2234;415850;LOS DATOS DE 2007-08 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;779699;4653146;A299
9300;AZANUY                             ;;1;159;181;326;390;;14;12;0;9601;22205;276461;4646525;773895;4648288;1813;415618;1809;415614;LOS DATOS DE 2007-08 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;773787;4648078;A300
9301;MONZON                             ;VALORES NEGATIVOS POR SOCAVACION DEL LECHO (DATOS 2013-14)            ;1;179;181;326;280;;11;11;0;9601;22158;266940;4643988;764572;4645091;1124;415446;1119;415442;LOS DATOS DE 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                                       ;;;;;764464;4644881;A301
9302;VILLORES                           ;;1;921;1213;519;620;;14;13;0;9370;12137;737506;4506220;737506;4506220;-1125;404019;-1129;404015;LOS DATOS DE 2007-08 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;737397;4506010;A302
9303;LUESIA                             ;;1;68;2249;208;700;;14;11;0;9248;50148;661203;4693458;661203;4693458;-10231;422223;-10236;422229;LOS DATOS DE 2007-08 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;661096;4693248;A303
9304;BIEL                               ;;1;27;586;208;750;;13;13;0;9251;50901;669878;4694944;669878;4694944;-5611;422315;-5615;422311;LOS DATOS DE 2007-08 A 2011-12 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;669771;4694734;A304
9305;UNCASTILLO                         ;;1;52;582;208;600;;8;8;0;9253;50267;653654;4691386;653654;4691386;-10803;422132;-10808;422128;;;;;;653547;4691176;A305
9307;CETINA AA. AB. DEZA                ;CORRECCIÓN POR POZO SUCIO (DATOS 2013-14)                             ;1;1905;9718;436;673;;16;16;0;9262;50081;587439;4572627;587439;4572627;-15720;411759;-15725;411755;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;587330;4572418;A307
9308;OTXANDIO                           ;;1;36;73;87;551;;6;5;0;9060;48072;527998;4765565;527998;4765565;-23923;430229;-23927;430225;;;;;;527892;4765357;A308
9309;SALLENT DE GALLEGO                 ;;1;44;4009;145;1350;;11;11;0;9292;22204;718217;4738864;718217;4738864;-1958;424614;-2003;424610;LOS DATOS DE 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                                       ;;;;;718110;4738654;A309
9310;SALLENT DE GALLEGO (AGUAS LIMPIAS) ;;1;60;61;145;1300;;12;11;0;9293;22204;718710;4739512;718710;4739512;-1936;424634;-1940;424630;;;;;;718603;4739302;A310
9311;ZARAGOZA (RONDA NORTE)             ;;1;40311;85001;354;202;;11;11;0;9289;50297;674928;4616800;674928;4616800;-5354;414059;-5358;414055;;;;;;674820;4616591;A311
9312;SABIÑANIGO                         ;;1;5;5;210;762;;12;11;0;9935;22199;716235;4707558;716235;4707558;-2208;422922;-2213;422918;DATOS MODIFICADOS 2009-10 A 2012-13 (ANUARIO 13-14)                                                 ;;;;;716128;4707348;A312
9313;BURLADA                            ;;1;530;2759;141;421;;12;11;0;9215;31060;613616;4742212;613616;4742212;-13636;424924;-13641;424920;;;;;;613510;4742003;A313
9314;VITORIA                            ;;1;114;116;112;508;;11;11;0;9065;1059;529732;4746293;529732;4746293;-23810;425204;-23814;425200;;;;;;529626;4746085;A314
9315;MENDIVIL                           ;;1;277;1358;112;513;;10;10;0;9058;1008;530478;4750775;530478;4750775;-23736;425430;-23741;425426;;;;;;530372;4750567;A315
9316;VITORIA N-I                        ;;1;467;1358;112;508;;10;9;0;9064;1059;529221;4747951;529221;4747951;-23832;425258;-23837;425254;;;;;;529115;4747743;A316
9317;VITORIA-ABETXUKO                   ;;1;805;842;112;504;;11;11;0;9068;1059;526525;4746991;526525;4746991;-24031;425227;-24036;425223;;;;;;526419;4746783;A317
9318;URBINA                             ;;1;141;179;112;519;;10;10;0;9063;1008;529545;4754823;529545;4754823;-23816;425641;-23821;425637;;;;;;529439;4754615;A318
9319;SABIÑANIGO (GALLEGO)               ;;1;765;766;210;727;;10;10;0;9310;22199;715954;4707736;715954;4707736;-2220;422928;-2225;422924;;;;;;715847;4707526;A319
9320;MONTEARAGON C.E.                   ;;1;92;2873;248;590;;10;10;0;9620;22150;716993;4679261;716993;4679261;-2213;421405;-2218;421401;;;;;;716886;4679051;A320
9321;ETXARREN                           ;;1;389;823;115;435;;31;31;0;9222;31025;594234;4752016;594234;4752016;-15044;425451;-15049;425447;;;;;;594128;4751807;A321
9322;IRURTZUN                           ;;1;184;188;115;417;;31;31;0;9225;31904;595019;4752749;595019;4752749;-15009;425514;-15013;425510;;;;;;594913;4752540;A322
9323;PAMPLONA                           ;;1;503;2759;141;392;;14;13;0;9215;31201;611631;4741614;611632;4741614;-13804;424905;-13809;424902;;;;;;611525;4741405;A323
9324;ARAZURI                            ;;1;806;2759;141;809;;31;30;0;9217;31193;604227;4741206;604228;4741206;-14331;424856;-14335;424852;;;;;;604121;4740997;A324
9325;OCHAGAVIA                          ;;1;72;75;117;868;;31;31;0;9201;31185;655831;4754359;655831;4754359;-10526;425531;-10531;425527;;;;;;655725;4754149;A325
9326;ESPINAL                            ;;1;44;117;116;378;;31;31;0;9194;31058;634335;4758759;634335;4758759;-12110;425808;-12115;425804;;;;;;634229;4758549;A326
9327;OLITE                              ;;1;257;456;206;520;;31;31;0;9209;31191;611823;4704544;611823;4704544;-13822;422904;-13827;422860;;;;;;611716;4704335;A327
9328;ARQUIJAS                           ;;1;415;1461;139;461;;23;23;0;9148;31265;558722;4725951;558722;4725951;-21660;424059;-21704;424055;;;;;;558615;4725742;A328
9329;MURIETA                            ;;1;553;1461;172;511;;31;31;0;9148;31177;571595;4723178;571595;4723178;-20735;423925;-20740;423921;;;;;;571488;4722969;A329
9330;BARINDANO                          ;;1;18;315;140;511;;31;31;0;9149;31013;571672;4735358;571672;4735358;-20726;424560;-20731;424556;;;;;;571566;4735149;A330
9347;ARANDIGA                           ;;1;585;587;382;393;;2;2;0;9285;50032;628227;4596495;628227;4596495;-12749;413033;-12753;413028;;;;;;628119;4596286;
9348;VIÑEGRA DE ABAJO                   ;;1;90;114;278;875;;2;2;0;9109;26178;509265;4667066;509265;4667066;-25316;420918;-25321;420914;;;;;;509157;4666858;
9349;OROZ BETELU                        ;;1;286;364;116;597;;2;2;0;9193;31199;638636;4750433;638636;4750433;-11808;425335;-11812;425331;;;;;;638530;4750224;
